seriesuid,point_index,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,0,0,64.0,123.85713958740234,252.8095245361328,0.23703703703703705,0.6162046745641908,0.8964876756600454,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,1,0,64.0,123.0,251.0,0.23703703703703705,0.6119402985074627,0.8900709219858156,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,2,0,64.0,122.0,254.0,0.23703703703703705,0.6069651741293532,0.900709219858156,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,3,0,64.0,126.0,254.0,0.23703703703703705,0.6268656716417911,0.900709219858156,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,4,0,64.0,124.0,251.0,0.23703703703703705,0.6169154228855721,0.8900709219858156,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,5,1,130.0,179.0,168.0,0.48148148148148145,0.8905472636815921,0.5957446808510638,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,6,1,130.0,178.0,166.0,0.48148148148148145,0.8855721393034826,0.5886524822695035,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,7,1,130.0,177.0,169.0,0.48148148148148145,0.8805970149253731,0.599290780141844,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,8,1,130.0,181.0,169.0,0.48148148148148145,0.900497512437811,0.599290780141844,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,9,1,130.0,179.0,166.0,0.48148148148148145,0.8905472636815921,0.5886524822695035,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,10,2,93.0,104.61538696289062,251.38461303710938,0.34444444444444444,0.520474562004431,0.891434798003934,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,11,2,93.0,104.0,250.0,0.34444444444444444,0.5174129353233831,0.8865248226950354,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,12,2,93.0,103.0,252.0,0.34444444444444444,0.5124378109452736,0.8936170212765957,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,13,2,93.0,106.0,252.0,0.34444444444444444,0.527363184079602,0.8936170212765957,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,14,2,93.0,105.0,250.0,0.34444444444444444,0.5223880597014925,0.8865248226950354,202,283,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,0,0,225.0,174.2969970703125,216.56675720214844,0.7550335570469798,0.7512801597858297,0.6767711162567138,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,1,0,225.0,174.0,202.0,0.7550335570469798,0.75,0.63125,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,2,0,225.0,161.0,223.0,0.7550335570469798,0.6939655172413793,0.696875,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,3,0,225.0,187.0,224.0,0.7550335570469798,0.8060344827586207,0.7,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,4,0,225.0,175.0,202.0,0.7550335570469798,0.7543103448275862,0.63125,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,5,1,224.0,70.16444396972656,108.13777923583984,0.7516778523489933,0.30243294814537314,0.3379305601119995,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,6,1,224.0,70.0,100.0,0.7516778523489933,0.3017241379310345,0.3125,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,7,1,224.0,63.0,111.0,0.7516778523489933,0.27155172413793105,0.346875,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,8,1,224.0,77.0,113.0,0.7516778523489933,0.33189655172413796,0.353125,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,9,1,224.0,71.0,100.0,0.7516778523489933,0.30603448275862066,0.3125,233,321,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,0,0,132.0,126.93939208984375,272.8484802246094,0.5477178423236515,0.582290789402953,0.8421249389648438,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,1,0,132.0,126.0,269.0,0.5477178423236515,0.5779816513761468,0.8302469135802469,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,2,0,132.0,123.0,275.0,0.5477178423236515,0.5642201834862385,0.8487654320987654,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,3,0,132.0,130.0,275.0,0.5477178423236515,0.5963302752293578,0.8487654320987654,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,4,0,132.0,127.0,269.0,0.5477178423236515,0.5825688073394495,0.8302469135802469,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,5,1,187.0,159.18182373046875,215.81817626953125,0.7759336099585062,0.7301918519746273,0.6661054823133681,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,6,1,187.0,159.0,213.0,0.7759336099585062,0.7293577981651376,0.6574074074074074,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,7,1,187.0,157.0,217.0,0.7759336099585062,0.7201834862385321,0.6697530864197531,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,8,1,187.0,161.0,218.0,0.7759336099585062,0.7385321100917431,0.6728395061728395,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,9,1,187.0,160.0,213.0,0.7759336099585062,0.7339449541284404,0.6574074074074074,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,10,2,180.0,153.7857208251953,107.5,0.7468879668049793,0.7054390863541069,0.3317901234567901,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,11,2,180.0,153.0,105.0,0.7468879668049793,0.7018348623853211,0.32407407407407407,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,12,2,180.0,152.0,109.0,0.7468879668049793,0.6972477064220184,0.33641975308641975,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,13,2,180.0,156.0,109.0,0.7468879668049793,0.7155963302752294,0.33641975308641975,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,14,2,180.0,154.0,105.0,0.7468879668049793,0.7064220183486238,0.32407407407407407,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,15,3,104.0,141.5,146.7857208251953,0.4315352697095436,0.6490825688073395,0.45304234822591144,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,16,3,104.0,141.0,144.0,0.4315352697095436,0.6467889908256881,0.4444444444444444,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,17,3,104.0,139.0,148.0,0.4315352697095436,0.6376146788990825,0.4567901234567901,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,18,3,104.0,143.0,149.0,0.4315352697095436,0.6559633027522935,0.45987654320987653,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,19,3,104.0,142.0,144.0,0.4315352697095436,0.6513761467889908,0.4444444444444444,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,20,4,186.0,113.5,245.0,0.7717842323651453,0.5206422018348624,0.7561728395061729,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,21,4,186.0,113.0,243.0,0.7717842323651453,0.518348623853211,0.75,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,22,4,186.0,111.0,246.0,0.7717842323651453,0.5091743119266054,0.7592592592592593,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,23,4,186.0,115.0,247.0,0.7717842323651453,0.5275229357798165,0.7623456790123457,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,24,4,186.0,114.0,243.0,0.7717842323651453,0.5229357798165137,0.75,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,25,5,166.0,85.5,67.5,0.6887966804979253,0.3922018348623853,0.20833333333333334,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,26,5,166.0,85.0,65.0,0.6887966804979253,0.38990825688073394,0.2006172839506173,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,27,5,166.0,83.0,68.0,0.6887966804979253,0.38073394495412843,0.20987654320987653,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,28,5,166.0,87.0,69.0,0.6887966804979253,0.39908256880733944,0.21296296296296297,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,29,5,166.0,86.0,65.0,0.6887966804979253,0.3944954128440367,0.2006172839506173,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,30,6,119.0,81.5,36.0,0.49377593360995853,0.3738532110091743,0.1111111111111111,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,31,6,119.0,81.0,34.0,0.49377593360995853,0.37155963302752293,0.10493827160493827,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,32,6,119.0,80.0,37.0,0.49377593360995853,0.3669724770642202,0.11419753086419752,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,33,6,119.0,83.0,37.0,0.49377593360995853,0.38073394495412843,0.11419753086419752,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,34,6,119.0,82.0,34.0,0.49377593360995853,0.3761467889908257,0.10493827160493827,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,35,7,175.0,144.7142791748047,233.5,0.7261410788381742,0.6638269686917646,0.720679012345679,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,36,7,175.0,144.0,232.0,0.7261410788381742,0.6605504587155964,0.7160493827160493,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,37,7,175.0,144.0,235.0,0.7261410788381742,0.6605504587155964,0.7253086419753086,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,38,7,175.0,146.0,234.0,0.7261410788381742,0.6697247706422018,0.7222222222222222,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,39,7,175.0,145.0,232.0,0.7261410788381742,0.6651376146788991,0.7160493827160493,219,325,242.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,0,0,64.0,141.43478393554688,213.82608032226562,0.256,0.7814076460527452,0.8161300775658993,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,1,0,64.0,141.0,212.0,0.256,0.7790055248618785,0.8091603053435115,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,2,0,64.0,140.0,215.0,0.256,0.7734806629834254,0.8206106870229007,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,3,0,64.0,143.0,215.0,0.256,0.7900552486187845,0.8206106870229007,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,4,0,64.0,142.0,212.0,0.256,0.7845303867403315,0.8091603053435115,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,5,1,163.0,79.43478393554688,70.17391204833984,0.652,0.43886620958865674,0.26783935896312916,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,6,1,163.0,79.0,68.0,0.652,0.43646408839779005,0.2595419847328244,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,7,1,163.0,77.0,71.0,0.652,0.425414364640884,0.27099236641221375,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,8,1,163.0,81.0,72.0,0.652,0.44751381215469616,0.2748091603053435,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,9,1,163.0,80.0,68.0,0.652,0.4419889502762431,0.2595419847328244,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,10,2,199.0,104.5,220.0,0.796,0.5773480662983426,0.8396946564885496,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,11,2,199.0,104.0,218.0,0.796,0.574585635359116,0.8320610687022901,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,12,2,199.0,103.0,221.0,0.796,0.569060773480663,0.8435114503816794,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,13,2,199.0,106.0,221.0,0.796,0.585635359116022,0.8435114503816794,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,14,2,199.0,105.0,218.0,0.796,0.580110497237569,0.8320610687022901,182,263,251.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,0,0,159.0,156.25,249.25,0.5096153846153846,0.758495145631068,0.8477891156462585,207,295,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,1,0,159.0,156.0,247.0,0.5096153846153846,0.7572815533980582,0.8401360544217688,207,295,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,2,0,159.0,154.0,250.0,0.5096153846153846,0.7475728155339806,0.8503401360544217,207,295,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,3,0,159.0,158.0,251.0,0.5096153846153846,0.7669902912621359,0.8537414965986394,207,295,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,4,0,159.0,157.0,247.0,0.5096153846153846,0.7621359223300971,0.8401360544217688,207,295,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,0,0,66.0,86.45282745361328,50.433963775634766,0.22073578595317725,0.4077963559132702,0.1637466356351778,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,1,0,66.0,86.0,47.0,0.22073578595317725,0.4056603773584906,0.1525974025974026,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,2,0,66.0,83.0,51.0,0.22073578595317725,0.3915094339622642,0.16558441558441558,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,3,0,66.0,89.0,53.0,0.22073578595317725,0.419811320754717,0.17207792207792208,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,4,0,66.0,87.0,47.0,0.22073578595317725,0.41037735849056606,0.1525974025974026,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,5,1,125.0,123.90908813476562,253.36363220214844,0.4180602006688963,0.5844768308243662,0.8226091954615209,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,6,1,125.0,123.0,250.0,0.4180602006688963,0.5801886792452831,0.8116883116883117,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,7,1,125.0,121.0,255.0,0.4180602006688963,0.5707547169811321,0.827922077922078,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,8,1,125.0,127.0,255.0,0.4180602006688963,0.5990566037735849,0.827922077922078,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,9,1,125.0,124.0,250.0,0.4180602006688963,0.5849056603773585,0.8116883116883117,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,10,2,106.0,110.4000015258789,271.1666564941406,0.35451505016722407,0.5207547241786741,0.8804112223835735,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,11,2,106.0,110.0,268.0,0.35451505016722407,0.5188679245283019,0.8701298701298701,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,12,2,106.0,108.0,272.0,0.35451505016722407,0.5094339622641509,0.8831168831168831,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,13,2,106.0,112.0,273.0,0.35451505016722407,0.5283018867924528,0.8863636363636364,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,14,2,106.0,111.0,269.0,0.35451505016722407,0.5235849056603774,0.8733766233766234,213,309,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,0,0,121.0,86.1025619506836,63.28205108642578,0.4653846153846154,0.37599372030866196,0.22126591288960062,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,1,0,121.0,86.0,60.0,0.4653846153846154,0.37554585152838427,0.2097902097902098,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,2,0,121.0,83.0,64.0,0.4653846153846154,0.3624454148471616,0.22377622377622378,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,3,0,121.0,88.0,66.0,0.4653846153846154,0.38427947598253276,0.23076923076923078,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,4,0,121.0,87.0,60.0,0.4653846153846154,0.3799126637554585,0.2097902097902098,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,5,1,196.0,164.0,227.5,0.7538461538461538,0.7161572052401747,0.7954545454545454,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,6,1,196.0,163.0,225.0,0.7538461538461538,0.7117903930131004,0.7867132867132867,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,7,1,196.0,162.0,229.0,0.7538461538461538,0.7074235807860262,0.8006993006993007,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,8,1,196.0,166.0,229.0,0.7538461538461538,0.7248908296943232,0.8006993006993007,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,9,1,196.0,164.0,225.0,0.7538461538461538,0.7161572052401747,0.7867132867132867,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,10,2,226.0,175.09091186523438,98.09091186523438,0.8692307692307693,0.7645891347826829,0.3429752163120083,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,11,2,226.0,175.0,96.0,0.8692307692307693,0.7641921397379913,0.3356643356643357,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,12,2,226.0,173.0,99.0,0.8692307692307693,0.7554585152838428,0.34615384615384615,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,13,2,226.0,177.0,100.0,0.8692307692307693,0.7729257641921398,0.34965034965034963,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,14,2,226.0,176.0,96.0,0.8692307692307693,0.7685589519650655,0.3356643356643357,230,287,261.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,0,0,252.0,96.80952453613281,109.07142639160156,0.8842105263157894,0.4566487006421359,0.39375966206354357,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,1,0,252.0,96.0,106.0,0.8842105263157894,0.4528301886792453,0.38267148014440433,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,2,0,252.0,94.0,111.0,0.8842105263157894,0.44339622641509435,0.4007220216606498,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,3,0,252.0,99.0,111.0,0.8842105263157894,0.4669811320754717,0.4007220216606498,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,4,0,252.0,97.0,106.0,0.8842105263157894,0.45754716981132076,0.38267148014440433,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,5,1,238.0,131.0,71.0,0.8350877192982457,0.6179245283018868,0.2563176895306859,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,6,1,238.0,130.0,69.0,0.8350877192982457,0.6132075471698113,0.2490974729241877,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,7,1,238.0,129.0,72.0,0.8350877192982457,0.6084905660377359,0.259927797833935,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,8,1,238.0,133.0,72.0,0.8350877192982457,0.6273584905660378,0.259927797833935,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,9,1,238.0,131.0,69.0,0.8350877192982457,0.6179245283018868,0.2490974729241877,213,278,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545,0,0,81.0,165.8346405029297,233.1653594970703,0.27181208053691275,0.714804484926421,0.8012555309177674,233,292,299.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545,1,0,81.0,165.0,227.0,0.27181208053691275,0.7112068965517241,0.7800687285223368,233,292,299.0
