seriesuid,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth,control_point_count
1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,1,59.0,159.75437927246094,58.0,0.19281045751633988,0.7755066954973832,0.1762917933130699,207,330,307.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,2,134.0,53.85714340209961,272.80950927734375,0.43790849673202614,0.2614424436995127,0.8292082348855433,207,330,307.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,0,177.0,131.58621215820312,46.72413635253906,0.6507352941176471,0.7112768224767736,0.1804020708592242,186,260,273.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415,0,222.0,120.0,60.60377502441406,0.7900355871886121,0.5741626794258373,0.20201258341471354,210,301,282.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197,0,140.0,170.72413635253906,87.5862045288086,0.45751633986928103,0.8053025299648069,0.3243933501066985,213,271,307.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227,0,103.0,104.4137954711914,330.2758483886719,0.31212121212121213,0.49020561254080475,0.9356256328290988,214,354,331.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227,1,139.0,43.78260803222656,279.9130554199219,0.4212121212121212,0.2055521503860402,0.792954831217909,214,354,331.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227,2,95.0,88.5,25.5,0.2878787878787879,0.4154929577464789,0.07223796033994334,214,354,331.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,0,173.0,64.67742156982422,208.06451416015625,0.6784313725490196,0.31094914216261643,0.8064516052719235,209,259,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,1,191.0,38.5,68.5,0.7490196078431373,0.18509615384615385,0.2655038759689923,209,259,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,2,122.0,183.61538696289062,154.38461303710938,0.47843137254901963,0.8827662834754357,0.5983899730120519,209,259,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782,0,253.0,81.1463394165039,182.85365295410156,0.8518518518518519,0.41828010008507166,0.6507247436089023,195,282,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,0,155.0,48.296295166015625,55.77777862548828,0.5719557195571956,0.2046453185000662,0.18109668384898792,237,309,272.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,1,55.0,195.0,197.0,0.2029520295202952,0.826271186440678,0.6396103896103896,237,309,272.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,2,154.0,96.25,37.66666793823242,0.5682656826568265,0.4078389830508475,0.12229437642283254,237,309,272.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636,0,80.0,145.2916717529297,246.0,0.31496062992125984,0.7264583587646485,0.8482758620689655,201,291,255.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.143622857676008763729469324839,0,248.0,132.58544921875,90.23636627197266,0.7873015873015873,0.5618027509269068,0.26776369813641737,237,338,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053,0,40.0,74.5,38.5,0.1444043321299639,0.36341463414634145,0.13414634146341464,206,288,278.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053,1,153.0,144.5,60.5,0.5523465703971119,0.7048780487804878,0.21080139372822299,206,288,278.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397,0,68.0,97.45945739746094,82.0810775756836,0.24548736462093862,0.4972421295788823,0.2791873386928013,197,295,278.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,0,106.0,84.76200103759766,256.4843444824219,0.3281733746130031,0.37505310193627284,0.7940691779641544,227,324,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421,0,224.0,116.45454406738281,216.78787231445312,0.8715953307392996,0.557198775442023,0.7373737153552827,210,295,258.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421,1,147.0,170.125,122.33333587646484,0.5719844357976653,0.8139952153110048,0.41609978189273755,210,295,258.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696,0,153.0,64.28571319580078,65.5,0.5708955223880597,0.3263234172375674,0.25,198,263,269.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696,1,232.0,141.7142791748047,112.5,0.8656716417910447,0.7193618232223589,0.42938931297709926,198,263,269.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766,0,83.0,129.09091186523438,324.69696044921875,0.25696594427244585,0.5814905939875422,0.9578081429180494,223,340,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766,1,233.0,111.11538696289062,248.0,0.7213622291021672,0.5005197610941019,0.7315634218289085,223,340,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,0,174.0,48.82790756225586,218.0,0.6566037735849056,0.23362635197251608,0.7841726618705036,210,279,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,1,192.0,106.13793182373047,247.5,0.7245283018867924,0.5078369943719161,0.8902877697841727,210,279,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,2,106.0,19.5,98.80000305175781,0.4,0.09330143540669857,0.3553956944307835,210,279,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,3,90.0,83.5,254.5,0.33962264150943394,0.39952153110047844,0.9154676258992805,210,279,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,4,118.0,47.57143020629883,204.0,0.44528301886792454,0.22761449859473123,0.7338129496402878,210,279,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.149041668385192796520281592139,0,58.0,181.72500610351562,223.56500244140625,0.18412698412698414,0.8612559530972305,0.7604251783721301,212,295,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056,0,151.0,50.871795654296875,74.12820434570312,0.48242811501597443,0.23551757247359664,0.24464753909472978,217,304,314.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055,0,183.0,141.33474731445312,67.81356048583984,0.8169642857142857,0.6730226062593005,0.23794231749417488,211,286,225.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055,1,164.0,162.6666717529297,84.88888549804688,0.7321428571428571,0.7746031988234747,0.29785573858963815,211,286,225.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280,0,181.0,108.5,220.0,0.7182539682539683,0.46170212765957447,0.650887573964497,236,339,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019,0,138.0,59.5,73.5,0.5054945054945055,0.25,0.20473537604456823,239,360,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,0,181.0,70.0,83.0,0.6418439716312057,0.2755905511811024,0.2618296529968454,255,318,283.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,1,148.0,141.25,251.75,0.524822695035461,0.5561023622047244,0.7941640378548895,255,318,283.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,2,39.0,149.88888549804688,298.27777099609375,0.13829787234042554,0.5901137224332554,0.9409393406816837,255,318,283.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,3,112.0,48.88888931274414,68.66666412353516,0.3971631205673759,0.19247594217615804,0.21661408240862826,255,318,283.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,0,267.0,106.9246597290039,164.71917724609375,0.9143835616438356,0.5779711336702914,0.6434342861175537,186,257,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,1,132.0,51.27692413330078,221.88461303710938,0.4520547945205479,0.2771725628827069,0.8667367696762085,186,257,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,2,147.0,85.0,213.61842346191406,0.5034246575342466,0.4594594594594595,0.8344469666481018,186,257,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,3,186.0,58.57143020629883,186.77142333984375,0.636986301369863,0.3166023254394531,0.7295758724212646,186,257,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,4,217.0,110.78571319580078,47.5,0.7431506849315068,0.5988416929502745,0.185546875,186,257,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224,0,86.0,33.27586364746094,88.5862045288086,0.2986111111111111,0.1428148654397465,0.26364941824050175,234,337,289.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819,0,258.0,185.9528350830078,112.33018493652344,0.821656050955414,0.7152032118577224,0.31030437827768903,261,363,315.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819,1,216.0,129.5,286.8333435058594,0.6878980891719745,0.4980769230769231,0.792357302502374,261,363,315.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650,0,218.0,116.82467651367188,118.6709976196289,0.8134328358208955,0.5169233474056277,0.3563693622211078,227,334,269.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227,0,157.0,59.105262756347656,73.57368469238281,0.6108949416342413,0.29405603361366994,0.28852425369561885,202,256,258.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280,0,95.0,69.4117660522461,31.117647171020508,0.3114754098360656,0.3213507687603986,0.10136041423785182,217,308,306.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280,1,99.0,198.39999389648438,67.5999984741211,0.32459016393442625,0.9185184902615018,0.2201954347691241,217,308,306.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280,2,88.0,163.0,32.35293960571289,0.28852459016393445,0.7546296296296297,0.10538416809678466,217,308,306.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,0,139.0,154.9250030517578,75.80000305175781,0.5091575091575091,0.6272267330030681,0.250993387588602,248,303,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,1,81.0,66.0,263.8260803222656,0.2967032967032967,0.26720647773279355,0.8735962924578332,248,303,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,2,98.0,185.7894744873047,259.368408203125,0.358974358974359,0.7521841072360513,0.8588357887520696,248,303,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,3,112.0,54.0,85.0,0.41025641025641024,0.21862348178137653,0.2814569536423841,248,303,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,4,60.0,179.2105255126953,271.0,0.21978021978021978,0.7255486862862158,0.8973509933774835,248,303,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,5,126.0,200.60000610351562,49.599998474121094,0.46153846153846156,0.8121457736984439,0.16423840554344732,248,303,274.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474,0,169.0,98.0,29.0,0.5232198142414861,0.41350210970464135,0.09508196721311475,238,306,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474,1,180.0,129.0,40.173912048339844,0.5572755417956656,0.5443037974683544,0.13171774442078638,238,306,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474,2,261.0,182.82608032226562,70.0,0.8080495356037152,0.7714180604315005,0.22950819672131148,238,306,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,0,204.0,90.01905059814453,67.44761657714844,0.5604395604395604,0.38634785664439714,0.21827707630145127,234,310,365.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883,0,244.0,121.57142639160156,102.67346954345703,0.7973856209150327,0.5930313482517149,0.3733580710671165,206,276,307.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450,0,197.0,107.39655303955078,73.39655303955078,0.7086330935251799,0.5479415971405652,0.26689655650745736,197,276,279.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069,0,89.0,136.0,170.38157653808594,0.322463768115942,0.7311827956989247,0.6453847596139619,187,265,277.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069,1,137.0,129.5,40.71428680419922,0.4963768115942029,0.696236559139785,0.15422078334923947,187,265,277.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069,2,206.0,114.28571319580078,217.5,0.7463768115942029,0.6144393182569935,0.8238636363636364,187,265,277.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,0,36.0,204.0,201.0,0.1411764705882353,0.9147982062780269,0.6722408026755853,224,300,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,1,102.0,183.1884002685547,59.18840408325195,0.4,0.8214726469441914,0.19795452870652827,224,300,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,2,91.0,171.86764526367188,111.14705657958984,0.3568627450980392,0.7707069294335062,0.371729286219364,224,300,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,3,80.0,201.5,222.5,0.3137254901960784,0.9035874439461884,0.7441471571906354,224,300,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,4,43.0,98.04545593261719,287.06817626953125,0.16862745098039217,0.4396657216709291,0.9600942350151547,224,300,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929,0,92.0,87.19047546386719,253.92857360839844,0.4,0.41918497819166917,0.9301412952688587,209,274,231.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929,1,71.0,185.5,81.5,0.30869565217391304,0.8918269230769231,0.29853479853479853,209,274,231.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,0,134.0,50.05479431152344,134.46575927734375,0.4652777777777778,0.21299912472988697,0.43236578545769694,236,312,289.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.162845309248822193437735868939,0,188.0,190.64382934570312,185.4383544921875,0.6045016077170418,0.8112503376412898,0.5849790362529574,236,318,312.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,0,148.0,179.2432403564453,228.2432403564453,0.4668769716088328,0.8260057159283194,0.7710920282312341,218,297,318.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387,0,83.0,57.693180084228516,92.27556610107422,0.32421875,0.25527955789481643,0.30758522033691404,227,301,257.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,0,153.0,71.0,15.0,0.5221843003412969,0.3622448979591837,0.053763440860215055,197,280,294.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989,0,147.0,49.5,67.16666412353516,0.49830508474576274,0.21521739130434783,0.22094297409057617,231,305,296.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586,0,138.0,107.3619613647461,57.444786071777344,0.6052631578947368,0.46882952561024493,0.18650904568758878,230,309,229.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586,1,48.0,184.68605041503906,245.62791442871094,0.21052631578947367,0.8064893031224413,0.7974932286646459,230,309,229.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600,0,125.0,147.95199584960938,245.60000610351562,0.49019607843137253,0.651770906826473,0.8132450533228994,228,303,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600,1,82.0,146.5,185.86207580566406,0.3215686274509804,0.6453744493392071,0.6154373371048479,228,303,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.167919147233131417984739058859,0,261.0,162.36666870117188,117.63333129882812,0.9094076655052264,0.6468791581719995,0.3758253396128694,252,314,288.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286,0,151.0,168.5,62.5,0.5033333333333333,0.6767068273092369,0.1865671641791045,250,336,301.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085,0,181.0,34.88888931274414,261.72222900390625,0.5156695156695157,0.1637976024072495,0.8361732556035344,214,314,352.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295,0,202.0,162.5933074951172,77.85646057128906,0.6332288401253918,0.8049173638372138,0.31393734101326237,203,249,320.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,0,130.0,74.82978820800781,41.021278381347656,0.45614035087719296,0.2946054653858575,0.12779214449017962,255,322,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,1,71.0,67.5,259.952392578125,0.24912280701754386,0.265748031496063,0.8098205376265576,255,322,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,2,115.0,144.1999969482422,40.5,0.40350877192982454,0.5677165234182763,0.1261682242990654,255,322,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,3,85.0,126.88235473632812,288.4117736816406,0.2982456140350877,0.49953682967058316,0.8984790457371982,255,322,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,4,116.0,206.6666717529297,243.25,0.4070175438596491,0.8136483139879122,0.7577881619937694,255,322,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,0,152.0,184.6774139404297,262.9032287597656,0.5296167247386759,0.753785363022162,0.7778202034312592,246,339,288.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,1,179.0,180.17391967773438,84.0,0.6236933797909407,0.7354037537866709,0.2485207100591716,246,339,288.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,2,104.0,231.46665954589844,108.86666870117188,0.3623693379790941,0.9447618756975447,0.32209073580228365,246,339,288.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,3,159.0,103.63636016845703,55.09090805053711,0.554006968641115,0.42300555170798787,0.16299085222052398,246,339,288.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,0,268.0,146.11019897460938,197.3030242919922,0.8963210702341137,0.6217455275515292,0.6015336106463176,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,1,173.0,154.77142333984375,271.5714416503906,0.5785953177257525,0.6586018014461437,0.8279617123487519,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,2,61.0,171.5,69.5,0.2040133779264214,0.7297872340425532,0.21189024390243902,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,3,224.0,100.90908813476562,222.09091186523438,0.7491638795986622,0.42940037504155587,0.6771064386135195,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,4,89.0,125.88888549804688,307.27777099609375,0.2976588628762542,0.5356973850980719,0.9368224725490664,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,5,220.0,187.0,93.5,0.7357859531772575,0.7957446808510639,0.2850609756097561,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,6,230.0,163.81817626953125,118.18181610107422,0.7692307692307693,0.6970986224235373,0.36031041494229943,236,329,300.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,0,275.0,149.0,99.65625,0.870253164556962,0.6898148148148148,0.3085332817337461,217,324,317.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,1,206.0,105.5,48.0,0.6518987341772152,0.48842592592592593,0.14860681114551083,217,324,317.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,0,182.0,161.85000610351562,270.1111145019531,0.5909090909090909,0.7458525626890121,0.8015166602431844,218,338,309.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,1,203.0,54.88461685180664,150.40769958496094,0.6590909090909091,0.25292450162122876,0.4463136486200621,218,338,309.0,5
