seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,pseudo_region_count,qc_badness,qc_rank_worst_no_nodule
1.3.6.1.4.1.14519.5.2.1.6279.6001.125356649712550043958727288500,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.125356649712550043958727288500/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.125356649712550043958727288500.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.125356649712550043958727288500/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.125356649712550043958727288500.npy,0.6047588349059368,0.344753623008728,0.2267609685659408,0.9725490212440492,81.08295440673828,18.44907569885254,0.9193411499261857,2.258200514316559,5.774791717529297,8.776209831237793,28,20,8,71.0,4,0.2223869612879223,40
1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493.npy,0.4661384381338742,0.3160830736160278,0.2289837300777435,0.9725490212440492,93.37579345703124,17.759418487548828,0.9876657992601396,1.2940581130981448,1.3973329067230225,10.473103523254396,18,10,8,91.0,2,0.2177216292063395,41
1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011.npy,0.6628787878787878,0.3496144413948059,0.2565461993217468,1.0,70.54793548583984,11.645134925842283,1.0088103234767904,2.9240292930603133,6.6999192237854,5.268622875213623,18,10,8,44.0,2,0.2170088221020171,42
1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616.npy,0.5148092369477911,0.3260778188705444,0.2284527420997619,0.9490196108818054,98.09171295166016,23.204364776611328,0.7485346227884292,0.8231766635179519,0.8510589003562927,12.786639213562012,18,10,8,97.0,2,0.216596241966221,43
1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866.npy,0.5357386340850455,0.3230033218860626,0.226934552192688,0.9098039269447328,78.30665588378906,14.755654335021973,0.9975977241992946,2.293329553604135,4.54803466796875,7.580823421478272,33,25,8,74.0,5,0.2161572540177241,44
1.3.6.1.4.1.14519.5.2.1.6279.6001.885292267869246639232975687131,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.885292267869246639232975687131/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.885292267869246639232975687131.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.885292267869246639232975687131/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.885292267869246639232975687131.npy,0.644353518821604,0.3281649351119995,0.2382527440786361,0.9529411792755128,86.04167175292969,18.17982482910156,1.303579944372177,1.8998707473278045,2.119008302688598,4.9495015144348145,18,10,8,85.0,2,0.2113978009290165,45
1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994.npy,0.5968004803568365,0.3643732368946075,0.2494389712810516,1.0,84.3338623046875,21.502914428710938,0.9400388062000274,1.070824774503708,1.1038475036621094,13.694973945617676,18,10,8,83.0,2,0.2031144558442963,46
1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878.npy,0.6013382842113406,0.3669688403606415,0.2342766225337982,1.0,84.30068969726562,18.115325927734375,0.9689563333988188,1.1903315877914429,1.4044498205184937,11.352537155151367,23,15,8,83.0,3,0.2014389574739667,47
1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394.npy,0.6350811014711429,0.3055353760719299,0.2279841005802154,0.9058823585510254,79.42232513427734,16.18597984313965,0.8931474357843409,1.8556426835060136,2.5292983055114746,4.525614261627197,23,15,8,75.0,3,0.1980967429770364,48
1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286.npy,0.5147104142119098,0.3423645496368408,0.2218646258115768,0.9843137264251708,63.73631286621094,12.728338241577148,0.917155301570892,2.4763411140441898,3.343508243560791,5.399559497833252,18,10,8,52.0,2,0.1925164426379733,49
1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787.npy,0.6461748096903948,0.3069861233234405,0.2371534556150436,0.9921568632125854,83.56201934814453,19.23122215270996,0.7435775399208068,0.975477637052536,1.2245240211486816,10.61766242980957,23,15,8,82.0,3,0.1921291667580604,50
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.npy,0.6949000532036178,0.3225500285625458,0.2322828322649002,0.9921568632125854,58.09037780761719,10.818233489990234,1.007472634315489,2.739684028625464,5.9606781005859375,5.340184211730957,18,10,8,34.0,2,0.1908748932308613,51
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430.npy,0.5784850052980459,0.3048146963119507,0.2215749621391296,0.8627451062202454,85.12603759765625,21.539100646972656,0.6672182619571685,0.7652114748954773,0.8301045298576355,11.57585906982422,18,10,8,84.0,2,0.1905572048425674,52
1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.npy,0.6213243124725929,0.3106914460659027,0.2239561825990677,0.9098039269447328,79.5114974975586,15.436692237854004,0.8338235974311832,1.2154448032379153,2.6820228099823,9.25936794281006,28,20,8,74.0,4,0.189558879799313,53
1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313.npy,0.4939302389453447,0.3332632482051849,0.2350179255008697,1.0,65.76432800292969,10.0742826461792,0.69577281177044,2.0907970523834223,6.594776153564453,6.3788862228393555,23,15,8,48.0,3,0.1865064276271396,54
1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488.npy,0.6004947632204588,0.3528871536254883,0.2306892275810241,0.9607843160629272,67.42800903320312,13.277315139770508,0.9907683789730058,1.8321974658966065,2.585416793823242,7.1999945640563965,23,15,8,62.0,3,0.183345926952362,55
1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213.npy,0.599737899702953,0.3660665452480316,0.2249933034181594,0.975607844591136,65.94944763183594,13.574397087097168,1.2004584670066831,1.920381313562393,2.0609207153320312,6.065638065338135,28,20,8,61.0,4,0.1810063811606831,56
1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445.npy,0.5624797773895036,0.3327077627182007,0.2311717867851257,1.0,70.24098205566406,13.785682678222656,0.8668200701475143,1.5516613376140589,2.101339340209961,7.084253311157227,23,15,8,69.0,3,0.1793609286904334,57
1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304.npy,0.546923076923077,0.3371473848819732,0.2313589304685592,0.9960784316062928,77.74726867675781,19.77178382873535,0.7673108041286467,0.8742664211988449,0.9023117423057556,10.069942474365234,18,10,8,77.0,2,0.1781844237069288,58
1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362.npy,0.5339189600893673,0.32236048579216,0.2309894263744354,0.9490196108818054,73.79763793945312,14.851654052734377,0.8594758957624435,1.450595140457153,1.6670725345611572,5.07319450378418,18,10,8,72.0,2,0.1777876830101013,59
1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874.npy,0.533231474407945,0.3697938621044159,0.2442724853754043,1.0,77.11544799804688,17.143484115600586,0.8445412278175354,0.949577407836914,0.984889805316925,9.15674114227295,18,10,8,76.0,2,0.1773613825480143,60
1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442.npy,0.5692510887413437,0.3232621252536773,0.240747645497322,0.9490196108818054,67.45433044433594,13.615781784057615,0.6964611381292343,1.3582358300685826,2.601020336151123,9.055514335632324,23,15,8,66.0,3,0.1732943241662447,61
1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308.npy,0.6132753970632304,0.4031676650047302,0.2447478920221328,0.9411764740943908,72.92243194580078,18.23102378845215,0.9154373317956924,0.9973241269588468,1.0737155675888062,8.569097518920898,28,20,8,71.0,4,0.1704995493160353,62
1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822.npy,0.5675271230826786,0.4229255318641662,0.2791788876056671,1.0,63.14250946044922,12.698501586914062,1.0351759731769554,1.7765111196041108,2.6744508743286133,4.919363975524902,23,15,8,60.0,3,0.1694647693011495,63
1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132.npy,0.6075164845406463,0.3637107014656067,0.2522957921028137,1.0,54.75810241699219,11.23388957977295,0.7944397509098052,2.1856657981872547,5.121788501739502,5.033674716949463,18,10,8,31.0,2,0.1680194217893811,64
1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059.npy,0.5468924597491305,0.3504252433776855,0.2335070073604583,0.9725490212440492,58.98634338378906,11.432682037353516,0.7571814954280847,1.97049134492875,2.9347872734069824,4.504202842712402,18,10,8,50.0,2,0.1674346523046496,65
1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.npy,0.6104477611940299,0.3270410597324371,0.2296022176742553,0.9686274528503418,69.0789794921875,13.656705856323242,0.7719109475612637,1.295727812051773,5.28438138961792,4.764075756072998,38,30,8,58.0,6,0.1645903018620279,66
1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530.npy,0.6378998465871362,0.2936011254787445,0.2243915647268295,0.886274516582489,70.69425201416016,13.275978088378906,0.7845945507287979,0.9559349030256272,1.0101970434188845,7.433206081390381,23,15,8,70.0,3,0.1630200361841254,67
1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.npy,0.6014501193873392,0.3204495310783386,0.2338552623987198,1.0,70.77079010009766,15.802690505981444,0.6849333316087722,0.7498620641231537,0.7976545691490173,9.689741134643556,18,10,8,69.0,2,0.1619799368341763,68
1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094.npy,0.6031664262655402,0.3265227079391479,0.2301084697246551,1.0,68.65129089355469,17.744840621948242,0.6271159499883652,1.035921949148178,1.2590492963790894,7.341341495513916,18,10,8,67.0,2,0.1618105688426229,69
