seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_rank_worst
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.npy,0.4812737066904663,0.42651495337486267,0.22077396512031555,0.9215686321258545,89.32887268066406,20.070817947387695,0.8280239850282669,1.1952850937843325,1.3706587553024292,10.789831161499023,23,15,8,89.0,0.08847391703724862,257
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805.npy,0.5611160714285715,0.402246356010437,0.21623459458351135,0.8705882430076599,67.28024291992188,15.522475242614746,0.8203454643487927,1.545147898197174,3.4326956272125244,11.423745155334473,33,25,8,66.0,0.08759521942469808,258
1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415.npy,0.3907925961082107,0.35125967860221863,0.26377278566360474,0.9254902005195618,6.1315155029296875,1.7190308570861816,0.12015915177762501,0.14543966516852375,0.19961312413215637,1.0539551973342896,13,5,8,0.0,0.08618966502492025,259
1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022.npy,0.5738090370067471,0.3159727454185486,0.23708629608154297,0.9215686321258545,93.25801086425781,19.93389892578125,0.9558815211057662,1.0532966256141663,1.0856983661651611,11.524102210998535,18,10,8,93.0,0.0860421463681592,260
1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843.npy,0.39271006208125886,0.36967337131500244,0.22590337693691254,0.8352941274642944,6.623199462890625,1.8345916271209717,0.15026379525661465,0.1806198710203171,0.24948331713676453,1.11732816696167,13,5,8,0.0,0.08592839674422025,261
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800.npy,0.38844544275533804,0.3720519244670868,0.22352740168571472,0.8235294222831726,4.51226806640625,1.0714424848556519,0.07260850220918652,0.10089318484067918,0.15432359278202057,0.829249918460846,18,10,8,1.0,0.08589608168884919,262
1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785.npy,0.551079637798932,0.3184962570667267,0.22623687982559204,0.886274516582489,93.08448791503906,17.143978118896484,0.8943193852901459,1.0514717400074005,1.105696201324463,11.678022384643555,18,10,8,93.0,0.08588643594748445,263
1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904.npy,0.6018483231707317,0.32424837350845337,0.22965383529663086,0.9019607901573181,85.68194580078125,17.34054946899414,0.8898104518651961,1.1735401368141163,1.2555909156799316,10.576407432556152,18,10,8,84.0,0.08574113544689281,264
1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234.npy,0.3900796782323142,0.32976147532463074,0.23821406066417694,0.8666666746139526,5.3797454833984375,1.376348853111267,0.0962313748896122,0.115883357077837,0.1652868688106537,0.9283691644668579,13,5,8,0.0,0.08543523814253165,265
1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568.npy,0.39119344628560787,0.4466131627559662,0.2195945829153061,0.9254902005195618,4.756591796875,1.1607893705368042,0.10383044891059397,0.12551722824573516,0.18085816502571106,0.7925666570663452,13,5,8,0.0,0.08442759541634338,266
1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099.npy,0.6342411142323673,0.3424462676048279,0.24950547516345978,1.0,87.14346313476562,19.800935745239258,0.7591576337814331,1.0959872436523435,1.2366950511932373,10.075967788696289,18,10,8,87.0,0.08403262049357096,267
1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780.npy,0.5915876339450671,0.3241139054298401,0.2246706783771515,0.8588235378265381,89.82484436035156,19.157733917236328,0.8427430808544162,1.0457552814483644,1.1122113466262817,12.333398818969727,23,15,8,89.0,0.08388973795837826,268
1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064.npy,0.5952380952380952,0.33690768480300903,0.23322059214115143,0.8757254976034073,51.8046875,7.286078453063965,0.711767643690109,1.6778516590595238,2.177689552307129,4.1215715408325195,23,15,8,47.0,0.08331056086387897,269
1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534.npy,0.5310136452241715,0.3405635356903076,0.23477503657341003,0.8863137322664341,69.08372497558594,12.388176918029785,0.9945373028516766,1.3756982922554022,2.2279775142669678,5.778687477111816,33,25,8,69.0,0.08309004170695944,270
1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819.npy,0.4238307843323517,0.296739786863327,0.20895928144454956,0.7607843279838562,42.082733154296875,10.259183883666992,0.29902184307575214,0.3237979215383532,0.3498455882072449,4.309684753417969,18,10,8,42.0,0.08305079235602031,271
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986.npy,0.5583021661212405,0.3510904908180237,0.22674986720085144,0.9215686321258545,71.14253234863281,13.907719612121582,0.9305859804153442,1.337569922208786,1.4630922079086304,7.3813557624816895,18,10,8,71.0,0.08299465155435934,272
1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689.npy,0.5380106209150327,0.41001200675964355,0.2253093272447586,0.9725490212440491,55.56092834472656,10.077047348022461,0.8492563813924777,1.5884922802448236,1.8714497089385986,6.755410671234131,23,15,8,53.0,0.08249318152169374,273
1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982.npy,0.6659654605922186,0.3619462549686432,0.22471806406974792,0.9602745121717555,57.255401611328125,9.3690185546875,0.8358602970838541,1.5488194382190728,2.090365171432495,2.7608871459960938,23,15,8,54.0,0.08214518819285771,274
1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975.npy,0.5840754483611627,0.3225785791873932,0.22525227069854736,0.8509804010391235,55.44622039794922,8.559479713439941,0.6495004802942271,1.5648001849651318,3.457516670227051,3.7649614810943604,18,10,8,49.0,0.08165946178800523,275
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546.npy,0.5966766020864381,0.34525182843208313,0.22316625714302063,0.8509804010391235,82.32958984375,15.296756744384766,0.867489010095596,1.0938981437683095,1.698643445968628,9.061844825744629,38,30,8,82.0,0.08129035069677562,276
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966.npy,0.5706510167145746,0.3602564334869385,0.23047344386577606,0.9176470637321472,80.19447326660156,14.939812660217285,0.6582960903644561,1.128860255479804,4.77532958984375,9.012109756469727,38,30,8,79.0,0.08124044345120562,277
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143.npy,0.5513000358855576,0.3501713275909424,0.23113654553890228,0.854705891013134,60.851829528808594,14.195901870727539,0.7235995829105377,1.4528479754924764,8.541013717651367,8.835295677185059,38,30,8,50.0,0.08102413116395471,278
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755.npy,0.5484350132625995,0.3356103301048279,0.2428816556930542,0.9764705896377563,60.13279724121094,14.437990188598633,0.8947179675102233,1.4532789838314069,1.8068864345550537,5.268439292907715,23,15,8,58.0,0.08063867655297124,279
1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696.npy,0.5446095940392518,0.33393195271492004,0.22879108786582947,0.8470588326454163,79.02593994140625,16.37451171875,0.9073031276464463,1.1165071117877958,1.1751947402954102,6.120968818664551,18,10,8,79.0,0.08018978110055128,280
1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244.npy,0.5696809040223019,0.3214266896247864,0.22873975336551666,0.8980392217636108,94.07589721679688,20.290563583374023,0.7127820611000061,0.8574548053741456,0.9310325384140015,13.848470687866211,18,10,8,94.0,0.08013166851732467,281
1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103.npy,0.6728620230444097,0.3009459674358368,0.24117116630077362,0.9921568632125854,95.09841918945312,20.936492919921875,0.7346138000488276,0.8176081842184064,0.873431921005249,12.22793960571289,18,10,8,95.0,0.07940472109234996,282
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632.npy,0.5822708320744456,0.3685697615146637,0.2224203497171402,0.9176470637321472,88.46865844726562,14.981892585754395,0.8022495388984683,0.9269700121879576,3.3996360301971436,7.615431308746338,23,15,8,88.0,0.07927578008903398,283
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.npy,0.5408027644869751,0.38831576704978943,0.23649965226650238,0.9333333373069763,60.860107421875,13.26630973815918,0.7070704042911535,1.3949899637699128,1.804686427116394,7.70187520980835,23,15,8,59.0,0.07914834461245274,284
1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815.npy,0.5399570835691379,0.3443499207496643,0.23037457466125488,0.8941176533699036,76.27592468261719,16.203941345214844,0.6417234838008881,1.1260107159614565,1.8683725595474243,8.81761646270752,23,15,8,75.0,0.07897086198131245,285
1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.npy,0.5798163189467538,0.3397190272808075,0.23303881287574768,0.8313725590705872,85.08468627929688,16.320205688476562,0.740720534324646,0.966690181493759,1.0604913234710693,8.691704750061035,23,15,8,85.0,0.07868670105371212,286
